reading_id,timestamp,equipment_id,bench_id,x_coord,y_coord,sensor_cu_grade,tonnage
1018,2025-03-01 08:59:00,SHOVEL-03,BENCH-110,1808.93,5852.77,1.3358,234.16
1019,2025-03-14 23:40:00,SHOVEL-01,BENCH-110,1200.65,5462.49,0.9074,120.86
1020,2025-03-29 09:54:00,SHOVEL-02,BENCH-105,1318.65,5830.21,0.7021,90.95
1021,2025-01-27 13:17:00,SHOVEL-02,BENCH-110,1160.58,5686.85,0.6436,120.14
1022,2025-01-31 03:09:00,SHOVEL-01,BENCH-100,1245.59,5827.23,0.7312,158.91
1023,2025-03-13 13:27:00,SHOVEL-03,BENCH-100,1201.99,5272.71,0.7341,84.95
1024,2025-02-05 21:35:00,SHOVEL-01,BENCH-110,1852.52,5963.79,0.8493,162.59
1025,2025-01-03 01:55:00,SHOVEL-01,BENCH-105,1601.6,5867.17,0.7804,233.1
1026,2025-02-22 11:42:00,SHOVEL-03,BENCH-100,1396.9,5839.81,0.9869,223.27
1027,2025-01-31 03:36:00,SHOVEL-03,BENCH-110,1932.94,5521.96,0.6612,220.93
1028,2025-03-09 08:31:00,SHOVEL-01,BENCH-100,1599.82,5773.19,0.448,133.28
1029,2025-03-16 23:24:00,SHOVEL-03,BENCH-110,1235.94,5422.87,0.8009,104.53
1030,2025-01-23 06:17:00,SHOVEL-02,BENCH-105,1254.31,5589.48,0.9311,163.36
1031,2025-02-17 22:07:00,SHOVEL-02,BENCH-110,1423.78,5682.74,1.0517,243.76
1032,2025-01-19 11:30:00,SHOVEL-03,BENCH-105,1821.37,5021.07,0.9394,244.36
1033,2025-03-19 01:53:00,SHOVEL-03,BENCH-110,1798.94,5054.67,0.8697,235.97
1034,2025-03-27 07:16:00,SHOVEL-03,BENCH-105,1309.27,5958.48,0.2296,141.69
1035,2025-03-29 03:34:00,SHOVEL-01,BENCH-105,1388.47,5909.79,1.2798,146.81
1036,2025-02-02 09:05:00,SHOVEL-01,BENCH-105,1210.39,5890.25,1.1902,235.7
1037,2025-03-22 10:56:00,SHOVEL-03,BENCH-105,1789.32,5274.04,0.8879,93.62
1038,2025-03-04 15:47:00,SHOVEL-02,BENCH-105,1717.39,5876.76,0.6703,219.44
1039,2025-01-21 22:16:00,SHOVEL-03,BENCH-100,1351.86,5602.12,1.1003,218.28
1040,2025-02-11 14:44:00,SHOVEL-01,BENCH-100,1641.37,5183.74,0.7791,155.38
1041,2025-03-24 04:00:00,SHOVEL-02,BENCH-100,1628.3,5313.72,0.8982,93.98
1042,2025-01-21 07:33:00,SHOVEL-03,BENCH-110,1763.16,5846.96,0.3053,196.58
1043,2025-02-10 14:30:00,SHOVEL-03,BENCH-100,1260.68,5687.47,0.6147,220.55
1044,2025-02-06 06:05:00,SHOVEL-02,BENCH-105,1181.89,5876.39,0.7111,240.61
1045,2025-03-15 07:01:00,SHOVEL-01,BENCH-110,1647.11,5626.63,0.8529,234.16
1046,2025-03-01 06:16:00,SHOVEL-03,BENCH-100,1049.78,5618.0,0.9557,182.07
1047,2025-01-20 02:23:00,SHOVEL-01,BENCH-110,1117.35,5718.58,0.9144,153.98
1048,2025-02-28 21:31:00,SHOVEL-01,BENCH-100,1713.56,5190.54,1.1037,226.53
1049,2025-02-04 09:47:00,SHOVEL-02,BENCH-105,1130.2,5856.34,0.9319,182.01
1050,2025-02-06 23:43:00,SHOVEL-01,BENCH-105,1180.37,5792.46,0.527,84.89
1051,2025-02-03 07:39:00,SHOVEL-02,BENCH-100,1369.64,5684.27,0.8719,157.89
1052,2025-01-02 15:08:00,SHOVEL-02,BENCH-110,1397.55,5212.22,0.7226,145.19
1053,2025-02-24 23:38:00,SHOVEL-02,BENCH-100,1095.28,5058.75,0.6841,136.59
1054,2025-01-31 15:58:00,SHOVEL-02,BENCH-110,1939.32,5967.21,0.6759,181.7
1055,2025-01-06 00:16:00,SHOVEL-03,BENCH-110,1380.94,5977.52,0.8161,194.11
1056,2025-01-17 17:02:00,SHOVEL-03,BENCH-100,1260.29,5503.75,0.7009,238.16
1057,2025-03-01 04:05:00,SHOVEL-02,BENCH-110,1530.42,5141.8,0.7801,99.86
1058,2025-01-06 04:31:00,SHOVEL-02,BENCH-110,1360.59,5430.09,0.9941,233.47
1059,2025-02-03 19:53:00,SHOVEL-02,BENCH-110,1313.01,5892.67,0.7133,133.64
1060,2025-03-04 04:35:00,SHOVEL-03,BENCH-110,1798.22,5053.22,0.1941,105.27
1061,2025-01-30 05:02:00,SHOVEL-02,BENCH-105,1163.55,5467.13,1.5159,99.72
1062,2025-03-05 01:28:00,SHOVEL-02,BENCH-110,1560.85,5457.76,0.8242,99.12
1063,2025-01-19 03:22:00,SHOVEL-01,BENCH-100,1868.17,5180.65,0.8994,108.61
1064,2025-03-07 08:36:00,SHOVEL-03,BENCH-110,1212.4,5998.0,0.6439,80.7
1065,2025-03-15 05:26:00,SHOVEL-01,BENCH-100,1768.25,5676.91,1.0863,230.85
1066,2025-01-04 09:43:00,SHOVEL-03,BENCH-100,1394.17,5590.34,0.9612,241.71
1067,2025-02-11 04:01:00,SHOVEL-01,BENCH-105,1830.7,5659.54,1.0656,157.19
1068,2025-02-04 19:42:00,SHOVEL-01,BENCH-105,1969.77,5656.17,0.7156,241.65
1069,2025-02-11 23:46:00,SHOVEL-03,BENCH-100,1211.37,5048.68,0.9994,189.42
1070,2025-02-11 01:47:00,SHOVEL-01,BENCH-110,1951.9,5381.39,0.4228,147.81
1071,2025-01-23 07:49:00,SHOVEL-02,BENCH-100,1020.51,5208.22,0.8953,146.05
1072,2025-02-21 09:41:00,SHOVEL-03,BENCH-100,1120.6,5490.85,0.9129,153.5
1073,2025-02-09 21:38:00,SHOVEL-01,BENCH-105,1665.52,5832.05,0.9134,167.15
1074,2025-03-04 14:56:00,SHOVEL-02,BENCH-105,1268.48,5600.34,0.3835,95.34
1075,2025-02-24 11:39:00,SHOVEL-01,BENCH-105,1630.69,5092.95,0.6927,167.27
1076,2025-03-01 21:14:00,SHOVEL-03,BENCH-110,1713.64,5930.67,0.939,169.64
1077,2025-03-24 16:05:00,SHOVEL-02,BENCH-105,1437.36,5907.21,0.8737,161.19
1078,2025-01-20 04:43:00,SHOVEL-02,BENCH-100,1523.09,5295.48,0.4856,88.11
1079,2025-01-10 01:32:00,SHOVEL-01,BENCH-110,1424.91,5094.48,0.7308,192.35
1080,2025-03-14 08:22:00,SHOVEL-02,BENCH-110,1081.77,5503.44,1.215,99.37
1081,2025-03-26 14:11:00,SHOVEL-01,BENCH-105,1045.26,5416.25,0.5919,199.74
1082,2025-02-10 18:46:00,SHOVEL-02,BENCH-110,1449.95,5807.83,1.0658,138.03
1083,2025-01-24 06:11:00,SHOVEL-01,BENCH-110,1982.19,5259.32,1.1639,194.48
1084,2025-02-25 17:01:00,SHOVEL-01,BENCH-105,1116.68,5171.74,0.5467,161.11
1085,2025-03-30 12:55:00,SHOVEL-03,BENCH-110,1601.89,5486.72,0.8288,185.14
1086,2025-03-20 11:44:00,SHOVEL-03,BENCH-110,1675.1,5804.64,1.0908,94.9
1087,2025-01-18 00:12:00,SHOVEL-01,BENCH-100,1696.03,5188.22,0.7822,84.56
1088,2025-03-03 20:09:00,SHOVEL-03,BENCH-100,1435.79,5626.06,0.8084,214.3
1089,2025-01-25 02:19:00,SHOVEL-02,BENCH-100,1473.99,5021.82,0.4629,108.24
1090,2025-01-20 23:44:00,SHOVEL-02,BENCH-105,1471.49,5859.8,1.3564,179.49
1091,2025-01-26 09:36:00,SHOVEL-02,BENCH-100,1333.85,5102.66,0.7739,224.1
1092,2025-02-25 13:54:00,SHOVEL-02,BENCH-110,1578.66,5731.08,0.9147,249.83
1093,2025-01-05 15:25:00,SHOVEL-02,BENCH-110,1591.04,5611.5,0.4197,195.37
1094,2025-03-04 07:45:00,SHOVEL-01,BENCH-110,1019.02,5576.4,0.4727,174.05
1095,2025-02-04 20:26:00,SHOVEL-02,BENCH-100,1494.79,5938.96,0.7898,
1096,2025-03-31 13:01:00,SHOVEL-01,BENCH-105,1726.21,5469.24,0.4874,154.48
1097,2025-03-06 07:37:00,SHOVEL-03,BENCH-105,1921.74,5853.45,1.247,201.58
1098,2025-03-01 04:56:00,SHOVEL-02,BENCH-110,1711.39,5959.8,0.8445,221.62
1099,2025-03-28 20:47:00,SHOVEL-02,BENCH-105,1799.76,5844.53,0.958,185.71
1100,2025-02-06 22:47:00,SHOVEL-01,BENCH-110,1482.89,5173.29,0.7287,106.57
1101,2025-03-04 03:50:00,SHOVEL-02,BENCH-105,1303.65,5209.43,1.2858,88.0
1102,2025-01-03 11:56:00,SHOVEL-02,BENCH-105,1676.93,5174.71,0.9265,226.11
1103,2025-03-06 01:51:00,SHOVEL-01,BENCH-105,1430.62,5617.56,0.6487,100.52
1104,2025-01-29 15:16:00,SHOVEL-02,BENCH-105,1769.37,5770.09,1.2495,174.69
1105,2025-01-20 22:55:00,SHOVEL-03,BENCH-110,1669.49,5706.4,0.7717,237.53
1106,2025-02-26 14:53:00,SHOVEL-01,BENCH-100,1781.65,5609.66,0.5858,225.93
1107,2025-01-14 17:02:00,SHOVEL-03,BENCH-100,1167.05,5118.06,1.0344,114.92
1108,2025-02-16 05:46:00,SHOVEL-02,BENCH-110,1441.52,5505.9,0.7538,204.53
1109,2025-01-13 04:41:00,SHOVEL-02,BENCH-105,1819.16,5122.98,0.7355,114.32
1110,2025-02-23 00:15:00,SHOVEL-02,BENCH-105,1286.76,5171.26,1.3552,125.22
1111,2025-02-23 11:40:00,SHOVEL-03,BENCH-100,1151.61,5753.51,0.7086,151.69
1112,2025-01-30 04:51:00,SHOVEL-02,BENCH-105,1918.02,5898.07,1.0216,241.81
1113,2025-03-08 21:23:00,SHOVEL-01,BENCH-105,1145.58,5009.95,0.7934,217.06
1114,2025-01-09 02:21:00,SHOVEL-02,BENCH-105,1981.94,5164.32,1.1569,90.45
1115,2025-01-05 21:59:00,SHOVEL-03,BENCH-100,1902.51,5057.81,0.464,187.37
1116,2025-03-26 16:18:00,SHOVEL-02,BENCH-105,1885.78,5700.79,0.7421,228.5
1117,2025-02-10 11:00:00,SHOVEL-02,BENCH-110,1610.4,5146.86,0.4289,148.67
1118,2025-03-24 06:56:00,SHOVEL-03,BENCH-110,1788.34,5652.04,0.6057,198.57
1119,2025-03-25 12:49:00,SHOVEL-01,BENCH-105,1084.28,5537.43,0.7773,146.3
1120,2025-01-17 16:34:00,SHOVEL-02,BENCH-100,1092.82,5551.79,0.8031,168.63
1121,2025-03-23 05:01:00,SHOVEL-01,BENCH-110,1592.5,5241.34,0.9232,211.61
1122,2025-02-24 16:07:00,SHOVEL-03,BENCH-100,1841.58,5259.76,1.219,166.27
1123,2025-01-16 01:48:00,SHOVEL-03,BENCH-100,1448.74,5572.44,1.2627,80.89
1124,2025-02-13 07:51:00,SHOVEL-03,BENCH-110,1565.6,5894.34,0.5189,186.72
1125,2025-03-10 19:14:00,SHOVEL-02,BENCH-105,1284.54,5784.79,0.8765,201.53
1126,2025-03-28 04:45:00,SHOVEL-02,BENCH-110,1737.51,5105.23,0.939,167.8
1127,2025-01-25 11:29:00,SHOVEL-01,BENCH-100,1711.64,5828.44,0.4862,93.93
1128,2025-01-08 13:56:00,SHOVEL-01,BENCH-105,1214.78,5078.07,0.566,195.06
1129,2025-02-21 18:35:00,SHOVEL-03,BENCH-105,1872.01,5584.3,1.0381,188.2
1130,2025-02-26 22:59:00,SHOVEL-02,BENCH-110,1973.27,5823.81,0.2149,104.54
1131,2025-01-17 15:45:00,SHOVEL-02,BENCH-100,1968.03,5513.19,9.915000000000001,169.95
1132,2025-03-30 06:29:00,SHOVEL-02,BENCH-100,1746.5,5944.07,1.0733,142.79
1133,2025-01-16 19:54:00,SHOVEL-02,BENCH-100,1120.87,5571.76,1.1155,
1134,2025-01-20 03:23:00,SHOVEL-02,BENCH-105,1303.26,5485.93,0.4309,214.5
1135,2025-01-19 18:26:00,SHOVEL-01,BENCH-105,1889.06,5215.58,0.7174,219.25
1136,2025-03-04 00:07:00,SHOVEL-03,BENCH-105,1067.56,5044.68,0.8979,161.8
1137,2025-02-09 18:28:00,SHOVEL-02,BENCH-105,1475.23,5720.03,0.6838,182.97
1138,2025-01-18 16:40:00,SHOVEL-02,BENCH-105,1667.22,5148.98,0.4913,203.74
1139,2025-01-12 19:42:00,SHOVEL-03,BENCH-105,1387.24,5900.24,0.9279,137.63
1140,2025-01-06 21:56:00,SHOVEL-02,BENCH-110,1277.38,5088.53,1.0536,108.15
1141,2025-01-04 18:40:00,SHOVEL-03,BENCH-105,1561.04,5123.78,0.3643,175.09
1142,2025-01-25 19:34:00,SHOVEL-03,BENCH-100,1957.29,5521.75,1.07,207.59
1143,2025-03-06 00:07:00,SHOVEL-03,BENCH-110,1179.74,5018.97,0.7709,213.75
1144,2025-02-01 22:53:00,SHOVEL-03,BENCH-105,1084.65,5533.54,1.0257,134.47
1145,2025-03-17 01:31:00,SHOVEL-01,BENCH-105,1437.02,5414.94,0.8144,226.14
1146,2025-02-10 12:16:00,SHOVEL-01,BENCH-100,1979.79,5541.78,1.363,128.51
1147,2025-01-24 08:49:00,SHOVEL-01,BENCH-100,1306.79,5407.28,0.8067,108.76
1148,2025-03-20 10:11:00,SHOVEL-01,BENCH-110,1058.5,5389.94,0.6842,134.41
1149,2025-02-22 10:16:00,SHOVEL-02,BENCH-100,1051.88,5239.62,1.0667,181.49
1150,2025-01-31 15:32:00,SHOVEL-03,BENCH-105,1949.36,5269.29,0.8924,134.12
1151,2025-03-12 13:04:00,SHOVEL-02,BENCH-100,1407.49,5233.74,1.0331,230.65
1152,2025-02-04 17:37:00,SHOVEL-03,BENCH-100,1246.32,5554.71,0.774,213.49
1153,2025-02-08 18:26:00,SHOVEL-02,BENCH-100,1846.28,5500.43,1.5977,213.09
1154,2025-01-19 11:34:00,SHOVEL-01,BENCH-100,1537.54,5423.75,0.987,234.95
1155,2025-02-27 01:00:00,SHOVEL-02,BENCH-110,1289.25,5972.08,1.0546,80.09
1156,2025-03-03 08:38:00,SHOVEL-02,BENCH-110,1380.15,5351.42,0.9135,187.48
1157,2025-03-16 16:18:00,SHOVEL-01,BENCH-100,1739.18,5563.08,0.9473,131.11
1158,2025-02-20 22:07:00,SHOVEL-01,BENCH-110,1556.48,5279.46,1.0502,153.43
1159,2025-03-20 16:51:00,SHOVEL-02,BENCH-110,1945.41,5635.17,1.0104,246.54
1160,2025-04-01 14:17:00,SHOVEL-01,BENCH-110,1983.02,5341.63,0.6224,158.17
1161,2025-03-18 10:01:00,SHOVEL-03,BENCH-100,1646.44,5002.05,1.0222,161.01
1162,2025-01-02 21:11:00,SHOVEL-02,BENCH-110,1895.27,5703.3,1.0984,209.62
1163,2025-03-10 02:50:00,SHOVEL-03,BENCH-110,1077.52,5030.95,0.9021,221.45
1164,2025-03-27 14:43:00,SHOVEL-01,BENCH-105,1972.04,5376.38,0.5461,182.22
1165,2025-02-19 05:53:00,SHOVEL-03,BENCH-100,1124.76,5370.48,1.0918,112.81
1166,2025-01-02 07:47:00,SHOVEL-01,BENCH-105,1680.55,5709.2,0.7708,112.56
1167,2025-03-20 20:19:00,SHOVEL-03,BENCH-100,1234.26,5493.81,0.442,141.71
1168,2025-02-05 15:57:00,SHOVEL-03,BENCH-110,1606.03,5007.14,1.1186,247.32
1169,2025-03-23 12:07:00,SHOVEL-02,BENCH-110,1500.33,5170.48,0.9791,112.94
1170,2025-03-14 21:43:00,SHOVEL-03,BENCH-110,1175.53,5588.16,0.7989,206.82
1171,2025-01-17 08:59:00,SHOVEL-03,BENCH-100,1881.0,5728.9,1.0584,126.64
1172,2025-03-28 00:44:00,SHOVEL-03,BENCH-110,1614.46,5680.68,0.9309,230.13
1173,2025-01-01 13:41:00,SHOVEL-03,BENCH-110,1051.86,5938.76,0.3994,153.53
1174,2025-02-22 08:07:00,SHOVEL-03,BENCH-110,1466.59,5361.47,0.6613,209.03
1175,2025-01-29 01:17:00,SHOVEL-02,BENCH-110,1448.86,5005.16,0.992,113.08
1176,2025-01-11 18:51:00,SHOVEL-01,BENCH-110,1225.63,5689.55,1.1643,242.82
1177,2025-02-01 06:10:00,SHOVEL-02,BENCH-105,1062.84,5625.29,0.9116,84.74
1178,2025-02-25 00:37:00,SHOVEL-03,BENCH-105,1840.51,5247.15,1.1739,160.51
1179,2025-02-13 01:52:00,SHOVEL-02,BENCH-110,1794.11,5943.55,0.7692,211.88
1180,2025-03-21 14:48:00,SHOVEL-01,BENCH-110,1446.46,5124.83,0.4386,
1181,2025-01-05 12:20:00,SHOVEL-03,BENCH-100,1782.65,5062.0,0.4844,216.41
1182,2025-01-08 09:39:00,SHOVEL-03,BENCH-105,1065.79,5677.56,0.5584,175.07
1183,2025-02-07 12:25:00,SHOVEL-01,BENCH-110,1751.96,5233.11,0.8154,181.93
1184,2025-03-26 19:00:00,SHOVEL-02,BENCH-105,1464.21,5428.11,0.5795,185.44
1185,2025-01-13 10:41:00,SHOVEL-03,BENCH-100,1454.08,5328.19,0.6697,112.72
1186,2025-01-14 00:38:00,SHOVEL-03,BENCH-100,1592.89,5840.78,0.7672,
1187,2025-01-17 20:32:00,SHOVEL-02,BENCH-105,1421.01,5724.62,0.9301,155.59
1188,2025-02-01 04:51:00,SHOVEL-01,BENCH-100,1127.68,5584.52,1.2452,167.23
1189,2025-03-25 11:19:00,SHOVEL-03,BENCH-110,1775.5,5147.41,0.654,132.47
1190,2025-02-13 09:23:00,SHOVEL-01,BENCH-110,1586.44,5678.3,0.7675,89.74
1191,2025-03-06 17:54:00,SHOVEL-01,BENCH-105,1343.82,5976.51,0.5325,188.89
1192,2025-01-26 02:21:00,SHOVEL-01,BENCH-110,1475.73,5691.84,0.9321,159.46
1193,2025-03-30 10:54:00,SHOVEL-03,BENCH-110,1963.06,5616.1,0.7975,151.18
1194,2025-01-21 03:29:00,SHOVEL-01,BENCH-105,1219.41,5003.7,0.7185,117.91
1195,2025-01-30 14:39:00,SHOVEL-01,BENCH-100,1480.75,5768.35,1.1554,218.49
1196,2025-02-18 06:25:00,SHOVEL-01,BENCH-100,1362.82,5073.73,0.3141,85.1
1197,2025-01-15 04:18:00,SHOVEL-02,BENCH-100,1631.33,5912.71,0.4239,141.18
1198,2025-01-04 06:12:00,SHOVEL-02,BENCH-100,1218.95,5262.0,0.7132,109.63
1199,2025-03-12 07:11:00,SHOVEL-01,BENCH-100,1176.08,5261.79,0.5392,97.2
1200,2025-03-28 04:24:00,SHOVEL-03,BENCH-100,1338.38,5210.24,0.9074,157.55
1201,2025-02-17 11:42:00,SHOVEL-01,BENCH-110,1977.1,5997.69,0.6837,229.88
1202,2025-01-09 03:09:00,SHOVEL-01,BENCH-100,1191.68,5378.2,0.6916,143.62
1203,2025-03-18 13:40:00,SHOVEL-01,BENCH-100,1763.08,5587.33,1.3756,225.25
1204,2025-02-07 04:20:00,SHOVEL-01,BENCH-100,1629.46,5280.07,0.5915,101.5
1205,2025-03-07 18:56:00,SHOVEL-02,BENCH-100,1727.3,5784.67,0.961,214.47
1206,2025-03-20 02:10:00,SHOVEL-03,BENCH-105,1751.31,5645.07,1.1777,166.56
1207,2025-03-05 16:29:00,SHOVEL-01,BENCH-105,1712.49,5525.48,0.496,162.16
1208,2025-03-05 15:17:00,SHOVEL-03,BENCH-105,1638.11,5790.62,1.1261,190.46
1209,2025-01-27 07:57:00,SHOVEL-01,BENCH-105,1863.17,5395.9,1.0151,132.02
1210,2025-02-18 18:10:00,SHOVEL-02,BENCH-105,1550.55,5134.33,0.8416,94.28
1211,2025-02-26 16:22:00,SHOVEL-01,BENCH-110,1041.14,5512.26,1.2054,137.18
1212,2025-02-27 14:27:00,SHOVEL-02,BENCH-105,1804.5,5317.02,0.7892,145.0
1213,2025-01-23 14:14:00,SHOVEL-02,BENCH-110,1075.89,5901.48,0.5084,130.07
1214,2025-03-06 16:34:00,SHOVEL-03,BENCH-100,1785.87,5926.61,0.988,
1215,2025-01-10 11:02:00,SHOVEL-03,BENCH-100,1333.76,5675.11,1.1044,122.5
1216,2025-03-29 08:12:00,SHOVEL-03,BENCH-110,1998.0,5998.41,0.9096,207.91
1217,2025-03-11 08:00:00,SHOVEL-02,BENCH-105,1822.31,5783.13,0.8302,
1218,2025-02-21 18:48:00,SHOVEL-03,BENCH-100,1472.0,5512.65,0.8768,209.4
1219,2025-01-20 12:14:00,SHOVEL-01,BENCH-110,1749.14,5474.44,0.8832,167.69
1220,2025-03-12 14:46:00,SHOVEL-02,BENCH-105,1791.91,5313.07,0.6123,111.93
1221,2025-03-31 13:13:00,SHOVEL-02,BENCH-105,1852.94,5030.1,1.3979,103.62
1222,2025-01-17 09:47:00,SHOVEL-01,BENCH-105,1810.4,5834.3,0.5821,137.77
1223,2025-02-23 13:43:00,SHOVEL-02,BENCH-110,1537.6,5326.08,0.7453,83.95
1224,2025-01-05 04:09:00,SHOVEL-02,BENCH-110,1629.84,5603.0,0.9048,183.33
1225,2025-02-20 12:13:00,SHOVEL-02,BENCH-100,1534.49,5188.34,0.5988,98.47
1226,2025-03-14 14:40:00,SHOVEL-02,BENCH-100,1171.42,5674.89,0.5544,110.2
1227,2025-03-30 19:31:00,SHOVEL-01,BENCH-100,1199.0,5911.35,0.7759,145.6
1228,2025-01-27 07:18:00,SHOVEL-03,BENCH-110,1069.98,5057.45,1.1395,168.15
1229,2025-01-22 10:55:00,SHOVEL-02,BENCH-105,1157.04,5110.74,0.7241,171.2
1230,2025-03-03 23:04:00,SHOVEL-02,BENCH-100,1129.93,5205.68,1.0127,153.47
1231,2025-04-01 21:30:00,SHOVEL-01,BENCH-110,1575.09,5310.31,0.9284,114.51
1232,2025-03-29 14:17:00,SHOVEL-01,BENCH-100,1991.09,5445.73,0.8715,220.18
1233,2025-03-19 07:33:00,SHOVEL-02,BENCH-110,1879.24,5460.2,1.1383,177.94
1234,2025-01-12 09:41:00,SHOVEL-02,BENCH-105,1700.32,5711.65,0.6622,130.57
1235,2025-03-20 05:26:00,SHOVEL-01,BENCH-100,1899.96,5733.24,1.0041,157.83
1236,2025-03-26 05:44:00,SHOVEL-03,BENCH-100,1393.55,5945.69,1.3074,120.75
1237,2025-01-21 08:56:00,SHOVEL-03,BENCH-110,1291.89,5916.3,0.543,198.67
1238,2025-01-28 15:26:00,SHOVEL-03,BENCH-100,1995.32,5076.53,0.9837,97.89
1239,2025-02-11 13:28:00,SHOVEL-01,BENCH-105,1207.37,5044.64,0.9085,84.54
1240,2025-03-23 22:43:00,SHOVEL-03,BENCH-105,1381.16,5745.96,0.5708,225.48
1241,2025-02-20 01:00:00,SHOVEL-02,BENCH-100,1709.1,5136.48,0.8361,193.95
1242,2025-03-01 15:29:00,SHOVEL-01,BENCH-100,1548.43,5242.29,1.2868,241.5
1243,2025-01-18 15:52:00,SHOVEL-02,BENCH-100,1170.59,5018.07,0.7814,97.09
1244,2025-02-07 03:34:00,SHOVEL-03,BENCH-105,1168.45,5671.39,0.7496,81.91
1245,2025-02-04 04:28:00,SHOVEL-02,BENCH-100,1216.67,5034.44,0.7028,194.76
1246,2025-01-28 14:44:00,SHOVEL-01,BENCH-110,1811.51,5641.01,0.7914,201.79
1247,2025-01-14 12:44:00,SHOVEL-02,BENCH-105,1052.42,5004.67,0.8422,211.31
1248,2025-01-26 07:23:00,SHOVEL-01,BENCH-100,1091.39,5421.68,0.6009,248.18
1249,2025-02-13 06:43:00,SHOVEL-03,BENCH-100,1220.57,5882.29,0.7579,215.48
1250,2025-03-27 05:46:00,SHOVEL-01,BENCH-100,1415.68,5107.68,1.0748,135.61
1251,2025-03-13 20:12:00,SHOVEL-03,BENCH-100,1934.33,5395.06,1.0701,152.74
1252,2025-01-30 06:06:00,SHOVEL-02,BENCH-105,1173.62,5402.14,0.7182,133.76
1253,2025-02-19 06:29:00,SHOVEL-01,BENCH-100,1657.96,5278.46,0.5127,186.06
1254,2025-01-06 02:56:00,SHOVEL-01,BENCH-105,1301.53,5598.87,1.6868,247.13
1255,2025-01-14 22:34:00,SHOVEL-03,BENCH-100,1251.94,5094.74,0.4064,135.14
1256,2025-03-22 22:24:00,SHOVEL-03,BENCH-110,1132.93,5175.33,1.0142,209.49
1257,2025-03-30 10:54:00,SHOVEL-03,BENCH-105,1067.51,5017.65,0.9668,235.06
1258,2025-02-27 12:32:00,SHOVEL-03,BENCH-110,1232.43,5587.47,0.8449,248.02
1259,2025-01-30 00:39:00,SHOVEL-01,BENCH-105,1236.4,5428.5,0.6939,121.4
1260,2025-01-11 01:08:00,SHOVEL-02,BENCH-105,1296.61,5151.67,0.7244,114.75
1261,2025-01-05 07:59:00,SHOVEL-03,BENCH-110,1988.55,5443.73,1.1326,229.15
1262,2025-01-18 08:20:00,SHOVEL-03,BENCH-100,1520.87,5977.57,0.9168,190.17
1263,2025-02-06 00:14:00,SHOVEL-03,BENCH-105,1342.73,5205.82,1.1191,89.19
1264,2025-03-27 07:51:00,SHOVEL-03,BENCH-110,1719.5,5608.06,1.0036,144.85
1265,2025-02-11 05:28:00,SHOVEL-03,BENCH-100,1064.62,5491.64,1.2737,242.12
1266,2025-01-07 20:09:00,SHOVEL-01,BENCH-100,1091.76,5592.63,0.8943,221.31
1267,2025-01-27 07:32:00,SHOVEL-01,BENCH-105,1724.99,5311.46,0.9154,202.68
1268,2025-02-01 13:11:00,SHOVEL-03,BENCH-100,1303.1,5576.42,0.7221,244.51
1269,2025-01-26 08:55:00,SHOVEL-02,BENCH-100,1951.01,5359.58,1.1674,144.21
1270,2025-03-02 14:27:00,SHOVEL-03,BENCH-110,1734.93,5760.32,0.543,219.33
1271,2025-03-03 00:48:00,SHOVEL-02,BENCH-105,1854.04,5758.86,0.5719,236.66
1272,2025-03-18 17:09:00,SHOVEL-03,BENCH-110,1175.7,5380.45,0.7711,131.99
1273,2025-02-06 12:35:00,SHOVEL-03,BENCH-105,1071.94,5136.66,1.4913,159.77
1274,2025-01-20 06:00:00,SHOVEL-01,BENCH-110,1730.37,5374.26,0.4604,148.77
1275,2025-02-23 12:47:00,SHOVEL-02,BENCH-105,1489.55,5641.05,1.2724,180.01
1276,2025-02-22 01:58:00,SHOVEL-01,BENCH-105,1932.13,5162.36,0.3031,209.7
1277,2025-02-02 23:22:00,SHOVEL-03,BENCH-110,1488.62,5688.49,1.3489,198.4
1278,2025-03-25 12:59:00,SHOVEL-02,BENCH-110,1246.79,5477.73,0.6757,236.65
1279,2025-02-16 20:45:00,SHOVEL-03,BENCH-100,1697.47,5645.33,0.1913,124.43
1280,2025-02-28 21:09:00,SHOVEL-02,BENCH-100,1602.15,5951.78,1.0059,223.06
1281,2025-01-02 03:49:00,SHOVEL-01,BENCH-110,1711.61,5384.35,0.6034,200.03
1282,2025-01-11 16:58:00,SHOVEL-01,BENCH-105,1165.82,5426.87,0.6391,197.61
1283,2025-03-06 17:42:00,SHOVEL-02,BENCH-110,1307.98,5411.61,0.5935,228.99
1284,2025-01-12 03:40:00,SHOVEL-03,BENCH-105,1814.23,5269.02,0.6531,115.62
1285,2025-02-20 22:19:00,SHOVEL-01,BENCH-100,1816.39,5001.58,1.0458,91.87
1286,2025-03-31 13:33:00,SHOVEL-02,BENCH-110,1288.34,5430.95,0.7437,109.99
1287,2025-01-24 22:08:00,SHOVEL-01,BENCH-105,1181.98,5948.48,0.7711,156.61
1288,2025-01-28 05:12:00,SHOVEL-01,BENCH-110,1182.73,5759.16,1.4162,124.09
1289,2025-02-22 14:40:00,SHOVEL-03,BENCH-100,1868.36,5166.13,1.2958,129.83
1290,2025-02-18 03:17:00,SHOVEL-01,BENCH-105,1029.67,5234.78,1.0608,162.48
1291,2025-01-13 00:03:00,SHOVEL-02,BENCH-100,1665.32,5789.21,0.9742,87.12
